%I attached the dataset for the experiments: all_data_bin_and_groups_no_species.arff
%
% attributes 1 - 142 are to be used for learning (independant attributes),
% 143,144 and 146 are the target attribures for the paper
% you can disregard (filter out) the attributes 145 and 147-159 (atleast 
% for the paper,they could be used later for soemthing else)
%
% Damjan
%

@relation 'all_data.csv-weka.filters.unsupervised.attribute.Remove-R1-6,10-11,56-60,67,69,100,131-weka.filters.unsupervised.attribute.Remove-R143-188,201-202'

@attribute actsit_mo numeric
@attribute soil_JB numeric
@attribute samp_time numeric
@attribute Current_crop=ba numeric
@attribute Current_crop=ba-ch numeric
@attribute Current_crop=ba-clgr numeric
@attribute Current_crop=ba-gr numeric
@attribute Current_crop=be numeric
@attribute Current_crop=cc numeric
@attribute Current_crop=ch numeric
@attribute Current_crop=wh-chgr numeric
@attribute Current_crop=clgr numeric
@attribute Current_crop=fa-clgr numeric
@attribute Current_crop=ry-clgr numeric
@attribute Current_crop=wh-clgr numeric
@attribute Current_crop=fa numeric
@attribute Current_crop=fa-gr numeric
@attribute Current_crop=gr numeric
@attribute Current_crop=lu-gr numeric
@attribute Current_crop=oa-gr numeric
@attribute Current_crop=wc-gr numeric
@attribute Current_crop=wh-gr numeric
@attribute Current_crop=le numeric
@attribute Current_crop=lu numeric
@attribute Current_crop=oa numeric
@attribute Current_crop=pe numeric
@attribute Current_crop=po numeric
@attribute Current_crop=ra numeric
@attribute Current_crop=rd numeric
@attribute Current_crop=ry numeric
@attribute Current_crop=wc numeric
@attribute Current_crop=wh numeric
@attribute AC numeric
@attribute MC numeric
@attribute CAC numeric
@attribute PC numeric
@attribute WIC numeric
@attribute sf numeric
@attribute o numeric
@attribute ca numeric
@attribute sh numeric
@attribute grazing numeric
@attribute si numeric
@attribute seha numeric
@attribute sepl numeric
@attribute soha numeric
@attribute sopl numeric
@attribute tr_packing numeric
@attribute tr_shal_till numeric
@attribute tr_subshal_till numeric
@attribute tr_deep_till numeric
@attribute fert_lev numeric
@attribute fert_type numeric
@attribute tr_fert_time numeric
@attribute crop1=ba numeric
@attribute crop1=ba-clgr numeric
@attribute crop1=ba-gr numeric
@attribute crop1=be numeric
@attribute crop1=clgr numeric
@attribute crop1=clgr-wc numeric
@attribute crop1=fa numeric
@attribute crop1=gr numeric
@attribute crop1=oa-gr numeric
@attribute crop1=le numeric
@attribute crop1=lu numeric
@attribute crop1=lu-gr numeric
@attribute crop1=oa numeric
@attribute crop1=pe numeric
@attribute crop1=po numeric
@attribute crop1=ra numeric
@attribute crop1=ry numeric
@attribute crop1=sba numeric
@attribute crop1=vea numeric
@attribute crop1=wc numeric
@attribute crop1=wh numeric
@attribute crop1=wh-gr numeric
@attribute AC_1 numeric
@attribute MC_1 numeric
@attribute CAC_1 numeric
@attribute PC_1 numeric
@attribute WIC_1 numeric
@attribute si_1 numeric
@attribute ca_1 numeric
@attribute sotr_1 numeric
@attribute crop2=ba numeric
@attribute crop2=ba-clgr numeric
@attribute crop2=ba-gr numeric
@attribute crop2=be numeric
@attribute crop2=wc-gr numeric
@attribute crop2=clgr numeric
@attribute crop2=fa numeric
@attribute crop2=gr numeric
@attribute crop2=wh-gr numeric
@attribute crop2=le numeric
@attribute crop2=oa numeric
@attribute crop2=oa-clgr numeric
@attribute crop2=pe numeric
@attribute crop2=po numeric
@attribute crop2=ra numeric
@attribute crop2=ry numeric
@attribute crop2=sba numeric
@attribute crop2=sba-clgr numeric
@attribute crop2=sba-gr numeric
@attribute crop2=swh numeric
@attribute crop2=wc numeric
@attribute crop2=wh numeric
@attribute AC_2 numeric
@attribute MC_2 numeric
@attribute CAC_2 numeric
@attribute PC_2 numeric
@attribute WIC_2 numeric
@attribute si_2 numeric
@attribute ca_2 numeric
@attribute sotr_2 numeric
@attribute crop3=ba numeric
@attribute crop3=ba-clgr numeric
@attribute crop3=ba-gr numeric
@attribute crop3=ba-pe numeric
@attribute crop3=be numeric
@attribute crop3=clgr numeric
@attribute crop3=clgr-wc numeric
@attribute crop3=fa numeric
@attribute crop3=oa-gr numeric
@attribute crop3=gr numeric
@attribute crop3=lu numeric
@attribute crop3=oa numeric
@attribute crop3=pe numeric
@attribute crop3=po numeric
@attribute crop3=ra numeric
@attribute crop3=ry-clgr numeric
@attribute crop3=sba numeric
@attribute crop3=sba-clgr numeric
@attribute crop3=wc numeric
@attribute crop3=wh numeric
@attribute AC_3 numeric
@attribute MC_3 numeric
@attribute CAC_3 numeric
@attribute PC_3 numeric
@attribute WIC_3 numeric
@attribute si_3 numeric
@attribute ca_3 numeric
@attribute sotr_3 numeric
@attribute acari numeric
@attribute coll numeric
@attribute S numeric
@attribute H numeric
@attribute D numeric
@attribute Inv_D numeric
@attribute CD numeric
@attribute Inv_CD numeric
@attribute relative_S numeric
@attribute E_S numeric
@attribute E_D numeric
@attribute E_CD numeric
@attribute EP numeric
@attribute EP-HE numeric
@attribute HE numeric
@attribute HE-EU numeric
@attribute EU numeric

@data
4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.36,1,2,0.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19835.568,5785.374,10,2.719402,0.184877,5.409006,0.184845,5.409937,0.00039,0.818622,1.116631,1.116517,275.494,275.494,2203.952,3856.916,17356.122
11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8815.808,550.988,6,1.512413,0.49481,2.020979,0.494756,2.021199,0.000641,0.585081,1.489982,1.489751,275.494,275.494,275.494,1652.964,6887.35
11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86505.116,20662.05,10,2.16484,0.313129,3.193572,0.313123,3.193637,0.000093,0.651682,1.29231,1.292287,826.482,1928.458,5509.88,23416.99,60608.68
11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18733.592,3856.916,9,2.57513,0.212671,4.702098,0.212636,4.702869,0.000398,0.812363,1.153058,1.152936,4407.904,826.482,1101.976,3856.916,10744.266
11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25896.436,7162.844,9,2.237348,0.290972,3.436754,0.290951,3.437008,0.000272,0.705805,1.256199,1.256124,826.482,0,1377.47,15427.664,11570.748
4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.49,1,2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16529.64,4407.904,7,2.12753,0.316136,3.163198,0.316103,3.163525,0.000334,0.757841,1.280577,1.280462,0,2203.952,3305.928,275.494,14050.194
4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.49,1,2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45181.016,21488.532,11,1.769824,0.420019,2.380844,0.42001,2.380893,0.000165,0.511594,1.414192,1.414159,275.494,1101.976,2479.446,550.988,52619.354
4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.49,1,2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7438.338,4407.904,9,2.843294,0.160627,6.225589,0.160557,6.228337,0.00076,0.896959,1.077736,1.077476,275.494,826.482,2754.94,826.482,5509.88
4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.49,1,2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5785.374,2754.94,9,2.874183,0.152966,6.537415,0.152866,6.541657,0.001054,0.906704,1.061085,1.060719,550.988,1377.47,2203.952,275.494,3030.434
6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,550.988,7713.832,5,1.664084,0.386667,2.586207,0.386592,2.586703,0.000605,0.716682,1.213917,1.213672,0,275.494,275.494,0,6887.35
6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,826.482,3856.916,4,1.6087,0.384083,2.603604,0.383952,2.604496,0.000854,0.80435,1.165294,1.164877,0,0,550.988,0,2754.94
6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1101.976,7162.844,6,1.724707,0.435556,2.295918,0.435487,2.296278,0.000726,0.667208,1.438369,1.438098,275.494,550.988,0,0,6611.856
6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7713.832,1377.47,7,1.91732,0.399449,2.503448,0.399383,2.503862,0.00077,0.682963,1.448218,1.447957,275.494,0,1377.47,550.988,6060.868
2,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6561,0.49,0.49,1,2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1377.47,2,0.721928,0.68,1.470588,0.679768,1.471091,0.001452,0.721928,1.297514,1.296364,0,0,0,0,275.494
2,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6561,0.49,0.49,1,2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6336.362,3581.422,5,1.552902,0.425926,2.347826,0.425868,2.348145,0.000504,0.668798,1.261163,1.260962,0,0,275.494,0,8815.808
2,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6561,0.49,0.49,1,2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,826.482,275.494,4,2,0.25,4,0.249319,4.010929,0.00363,1,1,0.998036,0,0,550.988,0,275.494
2,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6561,0.49,0.49,1,2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4683.398,2479.446,7,2.48318,0.210059,4.760563,0.209949,4.763064,0.000977,0.884527,1.103081,1.102709,275.494,0,1928.458,0,3581.422
4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,826.482,1928.458,3,1.485475,0.38,2.631579,0.379775,2.633139,0.001089,0.937231,1.064148,1.063497,0,826.482,0,0,1377.47
4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,550.988,550.988,4,2,0.25,4,0.249319,4.010929,0.00363,1,1,0.998036,275.494,275.494,0,0,275.494
4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2479.446,275.494,3,1.360964,0.42,2.380952,0.419789,2.382147,0.001089,0.858673,1.087433,1.086804,0,1377.47,0,0,1377.47
4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,275.494,1,0,1,1,1,1,0.00363,?,?,?,0,0,0,0,275.494
3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.49,1,2,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3030.434,15152.17,6,1.9838,0.302571,3.305008,0.302533,3.305427,0.00033,0.767438,1.15026,1.150138,275.494,0,2203.952,0,8264.82
3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.49,1,2,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,826.482,2479.446,3,1.5,0.375,2.666667,0.374811,2.668012,0.000907,0.946395,1.060043,1.059498,0,0,826.482,0,2479.446
3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.49,1,2,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,7989.326,11846.242,9,2.50474,0.217978,4.587611,0.217939,4.588441,0.000454,0.790157,1.139687,1.139552,1101.976,0,1652.964,0,12672.724
3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.49,1,2,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,11019.76,3,1.485475,0.38,2.631579,0.379944,2.631969,0.000272,0.937231,1.064148,1.063986,0,0,0,0,8815.808
19,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,29202.364,20111.062,9,1.971294,0.343591,2.910437,0.343578,2.91055,0.000183,0.621874,1.279034,1.278988,0,550.988,25896.436,1928.458,7989.326
19,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,25620.942,16805.134,9,2.475812,0.224321,4.457895,0.224303,4.458258,0.000212,0.781032,1.148143,1.14808,550.988,0,5785.374,13499.206,8264.82
19,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9642.29,22866.002,9,2.215023,0.292876,3.414419,0.292854,3.414672,0.000277,0.698762,1.250267,1.250192,0,1377.47,4132.41,2203.952,7989.326
19,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,39395.642,27273.906,11,2.763005,0.188819,5.296075,0.188807,5.296417,0.000165,0.798688,1.148895,1.148851,0,2754.94,3305.928,7438.338,30855.328
24,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,59506.704,31957.304,10,2.162276,0.304507,3.283995,0.3045,3.284077,0.000109,0.65091,1.26047,1.260444,0,550.988,44079.04,10193.278,13499.206
24,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,110748.588,20386.556,10,1.854473,0.423249,2.362677,0.423244,2.362702,0.000076,0.558252,1.495033,1.495015,275.494,9917.784,83474.682,15703.158,9366.796
